,Airline,Review,Review_Lemma,Keyword,Sentiment,User Contribution,Recency,joy,sadness,fear,disgust,anger,category,final,Area,Class,From,To
2012,Air India,"Pilots made no announcements .no appology for delay as well

","pilot make no announcement .no appology for delay as well 

",pilot,-0.894475,4,05-2018,0.0752,0.554022,0.040894,0.060890999999999994,0.148144,service,0.589126469342013,Southeast Asia,Economy,New Delhi,Singapore
2013,Air India,"The staff in the business lounge did not think to advise the plane was boarding, let alone","the staff in the busines lounge do not think to advise the plane be board , let alone",staff,-0.9345559999999999,64,03-2019,0.055475,0.038964,0.081622,0.21554099999999998,0.09764,service,0.588030127602126,Domestic,Business Class,Mumbai,Kochi (Cochin)
2014,Air India,"What I am surprised is when I asked the staff at the airport, I doubt they even called any other hotel in front of us and lied to our faces saying it was full.","what i be surprised be when i ask the staff at the airport , i doubt they even call any oth hotel in front of us and lie to our face say it be full .",staff,-0.42852399999999996,19,04-2018,0.200854,0.50162,0.01491,0.25956599999999996,0.149873,service,0.58564455903705,International,Economy,Mumbai,Christchurch
2015,Air India,"Customer service representative, conveyed wrong message.","Customer service representative , convey wrong message .",Customer service representative,-0.8231620000000001,1,04-2018,0.041975,0.12476,0.007208,0.198131,0.18110199999999999,service,0.5851175511465171,International,Economy,Chicago,Hyderabad
2016,Air India,"hardly knew what they were supposed to do

the crew in the flight was grumpy at its best

over all a bad experience","hardly know what they be suppose to do 

 the crew in the flight be grumpy at its good 

 over all a bad experience",crew,-0.9209930000000001,368,06-2018,0.196932,0.084202,0.008527,0.001324,0.618454,service,0.583000473540915,Domestic,Economy,New Delhi,Jabalpur
2017,Air India,"The longer flights had nicer seats, the shorter flights had basic seats that were a bit more ""used"" and not as comfortable.","the long flight have nice seat , the short flight have basic seat that be a bit more "" use "" and not as comfortable .",long flight,-0.8524790000000001,325,01-2019,0.33939400000000003,0.138871,0.007390000000000001,0.02014,0.028831,service,0.5809582749583591,Domestic,Economy,New Delhi,Mumbai
2018,Air India,"Departed 30 min late due to a passenger's emergency that held up the flight, but made up time to reach Kolkata almost on time.","depart 30 min late due to a passenger 's emergency that hold up the flight , but make up time to reach Kolkata almost on time .",passenger 's emergency,-0.8128770000000001,27,04-2018,0.019985,0.350662,0.25093499999999996,0.045913,0.074961,service,0.579921358636751,Domestic,Economy,Chennai,Kolkata
2019,Air India,As usual flight departed late .,as usual flight depart late .,usual flight,-0.642944,4,05-2018,0.008969,0.28984,0.13564400000000001,0.10361300000000001,0.093407,service,0.577690802675347,Southeast Asia,Economy,New Delhi,Singapore
2020,Air India,"the plane was so dated, dirty, smelled pretty ordinary and everything rattled the entire flight.","the plane be so date , dirty , smell pretty ordinary and everything rattle the entire flight .",entire flight,-0.645207,146,07-2019,0.28724299999999997,0.264108,0.09965700000000001,0.417368,0.096424,service,0.5774057487775109,Domestic,Economy,Varanasi,Mumbai
2021,Air India,"The main flight from Kathmandu was 3 hours late, therefore I missed my connecting flight from Delhi.","the main flight from Kathmandu be 3 hour late , therefore i miss my connect flight from Delhi .",main flight,-0.8869100000000001,48,06-2018,0.036824,0.399935,0.217638,0.032766,0.104224,service,0.577272086191581,Asia,Economy,Kathmandu,Mumbai
2022,Air India,Quick thinking ground staff of the airline arranged for the baggage to be sent to Rajgot and then get it delivered to my hotel in dwaraka by a staff travelling four hours on road.,Quick think ground staff of the airline arrange for the baggage to be send to Rajgot and then get it deliver to my hotel in dwaraka by a staff travel four hour on road .,ground staff of the airline,-0.301917,4,09-2018,0.304483,0.11523900000000001,0.069882,0.115525,0.219558,service,0.5742092399897071,Domestic,Economy,Chennai,Jamnagar
2023,Air India,Expected much better service based on past experiance.,expect much well service base on past experiance .,well service base,-0.41935900000000004,15,07-2019,0.146756,0.240294,0.058289,0.12516,0.207382,service,0.571551751971082,International,Economy,Vienna,New Delhi
2024,Air India,We now know that entertainment on air india flights cannot be relied on so would definitely never use them again for a longhaul flight,we now know that entertainment on air india flight can not be rely on so would definitely never use them again for a longhaul flight,air india flight,-0.854958,3,04-2019,0.046147,0.179747,0.10818499999999999,0.123574,0.103049,service,0.5698153117971351,International,Economy,New Delhi,London
2025,Air India,"however, staff being older as compared to other airlines, that is something goes negative for Air India.","however , staff be old as compare to oth airline , that be something go negative for Air India .",staff,-0.593759,105,10-2018,0.11022799999999999,0.41944,0.010806999999999999,0.167613,0.106144,service,0.569556195079155,Domestic,Economy,Mumbai,Visakhapatnam (Vizag)
2026,Air India,"Another ai flight from VIE to DEL,
this time with a motivated crew,
the movie selection is very limited but the seat pitch levels that.
","another ai flight from VIE to DEL , 
 this time with a motivated crew , 
 the movie selection be very limited but the seat pitch level that . 
",crew,-0.602234,21,04-2019,0.32148000000000004,0.30388699999999996,0.022066,0.007339,0.047681,service,0.566669915536265,International,Economy,Vienna,New Delhi
2027,Air India,Air hostess had no manners how to speak.,Air hostes have no manner how to speak .,Air hostes,-0.651511,1,01-2019,0.19884200000000002,0.041908999999999995,0.074624,0.12077,0.09916,service,0.5650544625990911,Domestic,Economy,Kochi (Cochin),New Delhi
2028,Air India,Boeing 787 TV was not working on my seat crew,Boeing 787 TV be not work on my seat crew,seat crew,-0.772651,256,10-2018,0.042321,0.672305,0.021631,0.021115000000000002,0.02345,service,0.561380057364759,International,Economy,London,New Delhi
2029,Air India,You can tell that Air India just don't care about service.,you can tell that Air India just do n't care about service .,service,-0.8467899999999999,28,06-2019,0.08602,0.09698,0.018238,0.158109,0.18654,service,0.559609746054064,International,Economy,New Delhi,London
2030,Air India,"I handed over 2 suspects, but the Air India security manager in Hong Kong told me that on-board security is not the airline's responsibility.","i hand over 2 suspect , but the Air India security manager in Hong Kong tell me that on - board security be not the airline 's responsibility .",Air India security manager,-0.479591,1,03-2019,0.066024,0.139424,0.061265,0.13643,0.130356,service,0.5586753307544899,Asia,Economy,New Delhi,Hong Kong
2031,Air India,and we wont do any more service.,and we wo nt do any more service .,service,-0.830018,1,01-2019,0.061263,0.13027,0.003906,0.165524,0.148055,service,0.5566820424310239,Domestic,Economy,Kochi (Cochin),New Delhi
2032,Air India,The Air india flights are always late.,the Air india flight be always late .,Air india flight,-0.643887,3,03-2019,0.08332200000000001,0.225733,0.153621,0.056103999999999994,0.15667799999999998,service,0.555782244940128,Domestic,Economy,New Delhi,Mumbai
2033,Air India,"United representative was with me for 1.5 hrs on phone to accommodate my flight, the Air India representative did not even want to talk to them on call.","United representative be with me for 1.5 hr on phone to accommodate my flight , the Air India representative do not even want to talk to them on call .",Air India representative,-0.908904,10,03-2018,0.09094,0.452916,0.144562,0.096012,0.11368900000000001,service,0.555468632312921,International,Economy,Newark,Mumbai
2034,Air India,Had issue with using air india format of name which had me call there online customer service three days in a row,have issue with use air india format of name which have me call there online customer service three day in a row,online customer service,-0.775042,3,10-2018,0.1023,0.26618400000000003,0.043455,0.125093,0.195527,service,0.555293571611553,International,Economy,New Delhi,Washington DC
2035,Air India,The AI staff at boarding gates were clueless and did not know what to be done.,the AI staff at boarding gate be clueless and do not know what to be do .,staff,-0.750267,373,04-2018,0.066527,0.32753699999999997,0.06911,0.094356,0.16037300000000002,service,0.553427512752337,Domestic,Economy,Hyderabad,New Delhi
2036,Air India,but no much facilities which should be increase.,but no much facility which should be increase .,much facility,-0.662619,3,09-2018,0.19121400000000002,0.249858,0.154481,0.053949000000000004,0.079963,service,0.549331169993662,International,Economy,Dubai,Goa
2037,Air India,"At a point of time we really thought that air hostess is handicapped and deaf.

","at a point of time we really think that air hostes be handicapped and deaf . 

",air hostes,-0.8614069999999999,83,03-2019,0.24386100000000002,0.28899,0.143086,0.090739,0.14036099999999999,service,0.5487002669111529,Southeast Asia,Economy,Indore,Bangkok
2038,Air India,Some flight attendant service is not good.,some flight attendant service be not good .,attendant service,-0.8489620000000001,59,02-2019,0.041657,0.177274,0.031855,0.098468,0.156745,service,0.5417628821094771,Southeast Asia,Economy,Mumbai,Bangkok
